image_id,path,reason
62_1_2_20170116191832323.jpg.chip.jpg,data\aligned\62_1_2_20170116191832323.jpg.chip.jpg,blur
62_1_3_20170105000830708.jpg.chip.jpg,data\aligned\62_1_3_20170105000830708.jpg.chip.jpg,blur
62_1_3_20170109132000815.jpg.chip.jpg,data\aligned\62_1_3_20170109132000815.jpg.chip.jpg,blur
62_1_3_20170109133411698.jpg.chip.jpg,data\aligned\62_1_3_20170109133411698.jpg.chip.jpg,blur
62_1_3_20170109150704840.jpg.chip.jpg,data\aligned\62_1_3_20170109150704840.jpg.chip.jpg,blur
62_1_3_20170119211556000.jpg.chip.jpg,data\aligned\62_1_3_20170119211556000.jpg.chip.jpg,blur
63_0_0_20170104171431363.jpg.chip.jpg,data\aligned\63_0_0_20170104171431363.jpg.chip.jpg,blur
63_0_0_20170104185626214.jpg.chip.jpg,data\aligned\63_0_0_20170104185626214.jpg.chip.jpg,blur
63_0_0_20170104212616357.jpg.chip.jpg,data\aligned\63_0_0_20170104212616357.jpg.chip.jpg,blur
63_0_0_20170104213054221.jpg.chip.jpg,data\aligned\63_0_0_20170104213054221.jpg.chip.jpg,blur
63_0_0_20170104213058630.jpg.chip.jpg,data\aligned\63_0_0_20170104213058630.jpg.chip.jpg,blur
63_0_0_20170104213259957.jpg.chip.jpg,data\aligned\63_0_0_20170104213259957.jpg.chip.jpg,blur
63_0_0_20170104213529213.jpg.chip.jpg,data\aligned\63_0_0_20170104213529213.jpg.chip.jpg,blur
63_0_0_20170104213553685.jpg.chip.jpg,data\aligned\63_0_0_20170104213553685.jpg.chip.jpg,blur
63_0_0_20170104213557957.jpg.chip.jpg,data\aligned\63_0_0_20170104213557957.jpg.chip.jpg,blur
63_0_0_20170105173717909.jpg.chip.jpg,data\aligned\63_0_0_20170105173717909.jpg.chip.jpg,blur
63_0_0_20170105180927239.jpg.chip.jpg,data\aligned\63_0_0_20170105180927239.jpg.chip.jpg,blur
63_0_0_20170105180928702.jpg.chip.jpg,data\aligned\63_0_0_20170105180928702.jpg.chip.jpg,blur
63_0_0_20170109011137735.jpg.chip.jpg,data\aligned\63_0_0_20170109011137735.jpg.chip.jpg,blur
63_0_0_20170109012604793.jpg.chip.jpg,data\aligned\63_0_0_20170109012604793.jpg.chip.jpg,blur
63_0_0_20170109012637610.jpg.chip.jpg,data\aligned\63_0_0_20170109012637610.jpg.chip.jpg,blur
63_0_0_20170111171747601.jpg.chip.jpg,data\aligned\63_0_0_20170111171747601.jpg.chip.jpg,blur
63_0_0_20170111171747607.jpg.chip.jpg,data\aligned\63_0_0_20170111171747607.jpg.chip.jpg,blur
63_0_0_20170111171747613.jpg.chip.jpg,data\aligned\63_0_0_20170111171747613.jpg.chip.jpg,blur
63_0_0_20170111171747618.jpg.chip.jpg,data\aligned\63_0_0_20170111171747618.jpg.chip.jpg,blur
63_0_0_20170111193827549.jpg.chip.jpg,data\aligned\63_0_0_20170111193827549.jpg.chip.jpg,blur
63_0_0_20170111200740138.jpg.chip.jpg,data\aligned\63_0_0_20170111200740138.jpg.chip.jpg,blur
63_0_0_20170111201901467.jpg.chip.jpg,data\aligned\63_0_0_20170111201901467.jpg.chip.jpg,watermark
63_0_0_20170111222203870.jpg.chip.jpg,data\aligned\63_0_0_20170111222203870.jpg.chip.jpg,blur
63_0_0_20170113142516276.jpg.chip.jpg,data\aligned\63_0_0_20170113142516276.jpg.chip.jpg,watermark
63_0_0_20170113173302611.jpg.chip.jpg,data\aligned\63_0_0_20170113173302611.jpg.chip.jpg,blur
63_0_0_20170113185508976.jpg.chip.jpg,data\aligned\63_0_0_20170113185508976.jpg.chip.jpg,blur
63_0_0_20170113210318902.jpg.chip.jpg,data\aligned\63_0_0_20170113210318902.jpg.chip.jpg,watermark
63_0_0_20170113210319759.jpg.chip.jpg,data\aligned\63_0_0_20170113210319759.jpg.chip.jpg,watermark
63_0_0_20170113210319817.jpg.chip.jpg,data\aligned\63_0_0_20170113210319817.jpg.chip.jpg,watermark
63_0_0_20170113210319862.jpg.chip.jpg,data\aligned\63_0_0_20170113210319862.jpg.chip.jpg,watermark
63_0_0_20170117161116206.jpg.chip.jpg,data\aligned\63_0_0_20170117161116206.jpg.chip.jpg,blur
63_0_0_20170117162837819.jpg.chip.jpg,data\aligned\63_0_0_20170117162837819.jpg.chip.jpg,blur
63_0_0_20170117163624442.jpg.chip.jpg,data\aligned\63_0_0_20170117163624442.jpg.chip.jpg,blur
63_0_0_20170117190939866.jpg.chip.jpg,data\aligned\63_0_0_20170117190939866.jpg.chip.jpg,blur
63_0_0_20170117192212370.jpg.chip.jpg,data\aligned\63_0_0_20170117192212370.jpg.chip.jpg,blur
63_0_0_20170117192213796.jpg.chip.jpg,data\aligned\63_0_0_20170117192213796.jpg.chip.jpg,blur
63_0_0_20170117194911622.jpg.chip.jpg,data\aligned\63_0_0_20170117194911622.jpg.chip.jpg,blur
63_0_0_20170117194914689.jpg.chip.jpg,data\aligned\63_0_0_20170117194914689.jpg.chip.jpg,blur
63_0_0_20170117194948539.jpg.chip.jpg,data\aligned\63_0_0_20170117194948539.jpg.chip.jpg,blur
63_0_0_20170117195022504.jpg.chip.jpg,data\aligned\63_0_0_20170117195022504.jpg.chip.jpg,blur
63_0_0_20170120223104851.jpg.chip.jpg,data\aligned\63_0_0_20170120223104851.jpg.chip.jpg,blur
63_0_0_20170120223438029.jpg.chip.jpg,data\aligned\63_0_0_20170120223438029.jpg.chip.jpg,blur
63_0_0_20170120225657034.jpg.chip.jpg,data\aligned\63_0_0_20170120225657034.jpg.chip.jpg,blur
63_0_0_20170120225659313.jpg.chip.jpg,data\aligned\63_0_0_20170120225659313.jpg.chip.jpg,blur
63_0_0_20170120225701457.jpg.chip.jpg,data\aligned\63_0_0_20170120225701457.jpg.chip.jpg,blur
63_0_0_20170120225708577.jpg.chip.jpg,data\aligned\63_0_0_20170120225708577.jpg.chip.jpg,blur
63_0_0_20170120225710313.jpg.chip.jpg,data\aligned\63_0_0_20170120225710313.jpg.chip.jpg,blur
63_0_1_20170116235836887.jpg.chip.jpg,data\aligned\63_0_1_20170116235836887.jpg.chip.jpg,blur
63_0_1_20170117155018994.jpg.chip.jpg,data\aligned\63_0_1_20170117155018994.jpg.chip.jpg,blur
63_0_1_20170117182443400.jpg.chip.jpg,data\aligned\63_0_1_20170117182443400.jpg.chip.jpg,blur
63_0_1_20170117194724477.jpg.chip.jpg,data\aligned\63_0_1_20170117194724477.jpg.chip.jpg,blur
63_0_1_20170117194927661.jpg.chip.jpg,data\aligned\63_0_1_20170117194927661.jpg.chip.jpg,watermark
63_0_1_20170120221531693.jpg.chip.jpg,data\aligned\63_0_1_20170120221531693.jpg.chip.jpg,blur
63_0_1_20170120223325931.jpg.chip.jpg,data\aligned\63_0_1_20170120223325931.jpg.chip.jpg,blur
63_0_2_20170112223914372.jpg.chip.jpg,data\aligned\63_0_2_20170112223914372.jpg.chip.jpg,blur
63_0_2_20170112224412180.jpg.chip.jpg,data\aligned\63_0_2_20170112224412180.jpg.chip.jpg,blur
63_0_2_20170112224418403.jpg.chip.jpg,data\aligned\63_0_2_20170112224418403.jpg.chip.jpg,blur
63_0_3_20170105180903541.jpg.chip.jpg,data\aligned\63_0_3_20170105180903541.jpg.chip.jpg,watermark
63_0_3_20170105180905510.jpg.chip.jpg,data\aligned\63_0_3_20170105180905510.jpg.chip.jpg,blur
63_0_3_20170105180931239.jpg.chip.jpg,data\aligned\63_0_3_20170105180931239.jpg.chip.jpg,blur
63_0_3_20170117195002527.jpg.chip.jpg,data\aligned\63_0_3_20170117195002527.jpg.chip.jpg,blur
63_0_3_20170119205921327.jpg.chip.jpg,data\aligned\63_0_3_20170119205921327.jpg.chip.jpg,blur
63_0_3_20170119211934680.jpg.chip.jpg,data\aligned\63_0_3_20170119211934680.jpg.chip.jpg,blur
63_0_3_20170119211951488.jpg.chip.jpg,data\aligned\63_0_3_20170119211951488.jpg.chip.jpg,blur
63_0_3_20170119211952608.jpg.chip.jpg,data\aligned\63_0_3_20170119211952608.jpg.chip.jpg,blur
63_0_3_20170119211953569.jpg.chip.jpg,data\aligned\63_0_3_20170119211953569.jpg.chip.jpg,blur
63_0_3_20170119212005016.jpg.chip.jpg,data\aligned\63_0_3_20170119212005016.jpg.chip.jpg,blur
63_0_4_20170104213550381.jpg.chip.jpg,data\aligned\63_0_4_20170104213550381.jpg.chip.jpg,blur
63_1_0_20170109150950547.jpg.chip.jpg,data\aligned\63_1_0_20170109150950547.jpg.chip.jpg,blur
63_1_0_20170109221021608.jpg.chip.jpg,data\aligned\63_1_0_20170109221021608.jpg.chip.jpg,watermark
63_1_0_20170110120814684.jpg.chip.jpg,data\aligned\63_1_0_20170110120814684.jpg.chip.jpg,blur
63_1_0_20170110122257987.jpg.chip.jpg,data\aligned\63_1_0_20170110122257987.jpg.chip.jpg,blur
63_1_0_20170110132501568.jpg.chip.jpg,data\aligned\63_1_0_20170110132501568.jpg.chip.jpg,blur
63_1_0_20170110141744495.jpg.chip.jpg,data\aligned\63_1_0_20170110141744495.jpg.chip.jpg,blur
63_1_0_20170110141842534.jpg.chip.jpg,data\aligned\63_1_0_20170110141842534.jpg.chip.jpg,watermark
63_1_0_20170110142522883.jpg.chip.jpg,data\aligned\63_1_0_20170110142522883.jpg.chip.jpg,blur
63_1_0_20170110143421537.jpg.chip.jpg,data\aligned\63_1_0_20170110143421537.jpg.chip.jpg,blur
63_1_0_20170110151426496.jpg.chip.jpg,data\aligned\63_1_0_20170110151426496.jpg.chip.jpg,blur
63_1_0_20170110153346047.jpg.chip.jpg,data\aligned\63_1_0_20170110153346047.jpg.chip.jpg,blur
63_1_0_20170117163639729.jpg.chip.jpg,data\aligned\63_1_0_20170117163639729.jpg.chip.jpg,blur
63_1_0_20170117175251077.jpg.chip.jpg,data\aligned\63_1_0_20170117175251077.jpg.chip.jpg,blur
63_1_0_20170117175354308.jpg.chip.jpg,data\aligned\63_1_0_20170117175354308.jpg.chip.jpg,blur
63_1_0_20170117175356028.jpg.chip.jpg,data\aligned\63_1_0_20170117175356028.jpg.chip.jpg,blur
63_1_0_20170117195028219.jpg.chip.jpg,data\aligned\63_1_0_20170117195028219.jpg.chip.jpg,blur
63_1_0_20170117204830488.jpg.chip.jpg,data\aligned\63_1_0_20170117204830488.jpg.chip.jpg,blur
63_1_0_20170120224812560.jpg.chip.jpg,data\aligned\63_1_0_20170120224812560.jpg.chip.jpg,blur
63_1_1_20170113190755479.jpg.chip.jpg,data\aligned\63_1_1_20170113190755479.jpg.chip.jpg,blur
63_1_3_20170109134308184.jpg.chip.jpg,data\aligned\63_1_3_20170109134308184.jpg.chip.jpg,blur
63_1_3_20170117143046787.jpg.chip.jpg,data\aligned\63_1_3_20170117143046787.jpg.chip.jpg,blur
63_1_4_20170110180156105.jpg.chip.jpg,data\aligned\63_1_4_20170110180156105.jpg.chip.jpg,watermark
64_0_0_20170104183732293.jpg.chip.jpg,data\aligned\64_0_0_20170104183732293.jpg.chip.jpg,blur
64_0_0_20170104185416238.jpg.chip.jpg,data\aligned\64_0_0_20170104185416238.jpg.chip.jpg,blur
64_0_0_20170104185632214.jpg.chip.jpg,data\aligned\64_0_0_20170104185632214.jpg.chip.jpg,blur
64_0_0_20170104185849414.jpg.chip.jpg,data\aligned\64_0_0_20170104185849414.jpg.chip.jpg,blur
64_0_0_20170105183706463.jpg.chip.jpg,data\aligned\64_0_0_20170105183706463.jpg.chip.jpg,blur
64_0_0_20170107214238619.jpg.chip.jpg,data\aligned\64_0_0_20170107214238619.jpg.chip.jpg,blur
64_0_0_20170109015151096.jpg.chip.jpg,data\aligned\64_0_0_20170109015151096.jpg.chip.jpg,blur
64_0_0_20170109015541505.jpg.chip.jpg,data\aligned\64_0_0_20170109015541505.jpg.chip.jpg,blur
64_0_0_20170111171747624.jpg.chip.jpg,data\aligned\64_0_0_20170111171747624.jpg.chip.jpg,blur
64_0_0_20170111200155418.jpg.chip.jpg,data\aligned\64_0_0_20170111200155418.jpg.chip.jpg,blur
64_0_0_20170111203901318.jpg.chip.jpg,data\aligned\64_0_0_20170111203901318.jpg.chip.jpg,blur
64_0_0_20170111204813415.jpg.chip.jpg,data\aligned\64_0_0_20170111204813415.jpg.chip.jpg,blur
64_0_0_20170111204901624.jpg.chip.jpg,data\aligned\64_0_0_20170111204901624.jpg.chip.jpg,blur
64_0_0_20170111222707336.jpg.chip.jpg,data\aligned\64_0_0_20170111222707336.jpg.chip.jpg,blur
64_0_0_20170117155540137.jpg.chip.jpg,data\aligned\64_0_0_20170117155540137.jpg.chip.jpg,blur
64_0_0_20170117155544840.jpg.chip.jpg,data\aligned\64_0_0_20170117155544840.jpg.chip.jpg,blur
64_0_0_20170117164559526.jpg.chip.jpg,data\aligned\64_0_0_20170117164559526.jpg.chip.jpg,blur
64_0_0_20170117194627251.jpg.chip.jpg,data\aligned\64_0_0_20170117194627251.jpg.chip.jpg,blur
64_0_0_20170120222811411.jpg.chip.jpg,data\aligned\64_0_0_20170120222811411.jpg.chip.jpg,blur
64_0_0_20170120222952994.jpg.chip.jpg,data\aligned\64_0_0_20170120222952994.jpg.chip.jpg,blur
64_0_0_20170120223401173.jpg.chip.jpg,data\aligned\64_0_0_20170120223401173.jpg.chip.jpg,blur
64_0_0_20170120223405252.jpg.chip.jpg,data\aligned\64_0_0_20170120223405252.jpg.chip.jpg,blur
64_0_1_20170117174913832.jpg.chip.jpg,data\aligned\64_0_1_20170117174913832.jpg.chip.jpg,blur
64_0_1_20170117182413598.jpg.chip.jpg,data\aligned\64_0_1_20170117182413598.jpg.chip.jpg,blur
64_0_1_20170117182526238.jpg.chip.jpg,data\aligned\64_0_1_20170117182526238.jpg.chip.jpg,blur
64_0_1_20170120224617161.jpg.chip.jpg,data\aligned\64_0_1_20170120224617161.jpg.chip.jpg,blur
64_0_2_20170112224203683.jpg.chip.jpg,data\aligned\64_0_2_20170112224203683.jpg.chip.jpg,blur
64_0_2_20170116193321184.jpg.chip.jpg,data\aligned\64_0_2_20170116193321184.jpg.chip.jpg,blur
64_0_2_20170116193332398.jpg.chip.jpg,data\aligned\64_0_2_20170116193332398.jpg.chip.jpg,blur
64_0_3_20170113182054044.jpg.chip.jpg,data\aligned\64_0_3_20170113182054044.jpg.chip.jpg,blur
64_0_3_20170119164145677.jpg.chip.jpg,data\aligned\64_0_3_20170119164145677.jpg.chip.jpg,blur
64_0_4_20170103184049701.jpg.chip.jpg,data\aligned\64_0_4_20170103184049701.jpg.chip.jpg,blur
64_1_0_20170104171502307.jpg.chip.jpg,data\aligned\64_1_0_20170104171502307.jpg.chip.jpg,blur
64_1_0_20170105162511322.jpg.chip.jpg,data\aligned\64_1_0_20170105162511322.jpg.chip.jpg,blur
64_1_0_20170110131701333.jpg.chip.jpg,data\aligned\64_1_0_20170110131701333.jpg.chip.jpg,blur
64_1_0_20170110132148994.jpg.chip.jpg,data\aligned\64_1_0_20170110132148994.jpg.chip.jpg,blur
64_1_0_20170110152936764.jpg.chip.jpg,data\aligned\64_1_0_20170110152936764.jpg.chip.jpg,blur
64_1_0_20170110154140951.jpg.chip.jpg,data\aligned\64_1_0_20170110154140951.jpg.chip.jpg,blur
64_1_0_20170120223621126.jpg.chip.jpg,data\aligned\64_1_0_20170120223621126.jpg.chip.jpg,blur
64_1_1_20170112233355207.jpg.chip.jpg,data\aligned\64_1_1_20170112233355207.jpg.chip.jpg,blur
65_0_0_20170103183632050.jpg.chip.jpg,data\aligned\65_0_0_20170103183632050.jpg.chip.jpg,blur
65_0_0_20170104184048158.jpg.chip.jpg,data\aligned\65_0_0_20170104184048158.jpg.chip.jpg,blur
65_0_0_20170104184609437.jpg.chip.jpg,data\aligned\65_0_0_20170104184609437.jpg.chip.jpg,blur
65_0_0_20170104185320086.jpg.chip.jpg,data\aligned\65_0_0_20170104185320086.jpg.chip.jpg,blur
65_0_0_20170104185405486.jpg.chip.jpg,data\aligned\65_0_0_20170104185405486.jpg.chip.jpg,blur
65_0_0_20170104185514678.jpg.chip.jpg,data\aligned\65_0_0_20170104185514678.jpg.chip.jpg,blur
65_0_0_20170104185810566.jpg.chip.jpg,data\aligned\65_0_0_20170104185810566.jpg.chip.jpg,blur
65_0_0_20170104213032541.jpg.chip.jpg,data\aligned\65_0_0_20170104213032541.jpg.chip.jpg,blur
65_0_0_20170104213147181.jpg.chip.jpg,data\aligned\65_0_0_20170104213147181.jpg.chip.jpg,blur
65_0_0_20170104213523774.jpg.chip.jpg,data\aligned\65_0_0_20170104213523774.jpg.chip.jpg,blur
65_0_0_20170104213544876.jpg.chip.jpg,data\aligned\65_0_0_20170104213544876.jpg.chip.jpg,blur
65_0_0_20170105174716942.jpg.chip.jpg,data\aligned\65_0_0_20170105174716942.jpg.chip.jpg,blur
65_0_0_20170111171747629.jpg.chip.jpg,data\aligned\65_0_0_20170111171747629.jpg.chip.jpg,blur
65_0_0_20170111193809606.jpg.chip.jpg,data\aligned\65_0_0_20170111193809606.jpg.chip.jpg,blur
65_0_0_20170111193847133.jpg.chip.jpg,data\aligned\65_0_0_20170111193847133.jpg.chip.jpg,blur
65_0_0_20170111195233409.jpg.chip.jpg,data\aligned\65_0_0_20170111195233409.jpg.chip.jpg,blur
65_0_0_20170111195412945.jpg.chip.jpg,data\aligned\65_0_0_20170111195412945.jpg.chip.jpg,blur
65_0_0_20170111200004259.jpg.chip.jpg,data\aligned\65_0_0_20170111200004259.jpg.chip.jpg,blur
65_0_0_20170111201030222.jpg.chip.jpg,data\aligned\65_0_0_20170111201030222.jpg.chip.jpg,watermark
65_0_0_20170111201117758.jpg.chip.jpg,data\aligned\65_0_0_20170111201117758.jpg.chip.jpg,blur
65_0_0_20170111201922080.jpg.chip.jpg,data\aligned\65_0_0_20170111201922080.jpg.chip.jpg,blur
65_0_0_20170111202227430.jpg.chip.jpg,data\aligned\65_0_0_20170111202227430.jpg.chip.jpg,blur
65_0_0_20170111203557764.jpg.chip.jpg,data\aligned\65_0_0_20170111203557764.jpg.chip.jpg,blur
65_0_0_20170111203730182.jpg.chip.jpg,data\aligned\65_0_0_20170111203730182.jpg.chip.jpg,blur
65_0_0_20170111204914864.jpg.chip.jpg,data\aligned\65_0_0_20170111204914864.jpg.chip.jpg,blur
65_0_0_20170111205153008.jpg.chip.jpg,data\aligned\65_0_0_20170111205153008.jpg.chip.jpg,blur
65_0_0_20170111205215087.jpg.chip.jpg,data\aligned\65_0_0_20170111205215087.jpg.chip.jpg,blur
65_0_0_20170111205224278.jpg.chip.jpg,data\aligned\65_0_0_20170111205224278.jpg.chip.jpg,blur
65_0_0_20170111210257547.jpg.chip.jpg,data\aligned\65_0_0_20170111210257547.jpg.chip.jpg,blur
65_0_0_20170111210651348.jpg.chip.jpg,data\aligned\65_0_0_20170111210651348.jpg.chip.jpg,blur
65_0_0_20170111224012460.jpg.chip.jpg,data\aligned\65_0_0_20170111224012460.jpg.chip.jpg,blur
65_0_0_20170112205749338.jpg.chip.jpg,data\aligned\65_0_0_20170112205749338.jpg.chip.jpg,blur
65_0_0_20170112222116553.jpg.chip.jpg,data\aligned\65_0_0_20170112222116553.jpg.chip.jpg,blur
65_0_0_20170113185234983.jpg.chip.jpg,data\aligned\65_0_0_20170113185234983.jpg.chip.jpg,blur
65_0_0_20170113190804729.jpg.chip.jpg,data\aligned\65_0_0_20170113190804729.jpg.chip.jpg,blur
65_0_0_20170116224819158.jpg.chip.jpg,data\aligned\65_0_0_20170116224819158.jpg.chip.jpg,blur
65_0_0_20170116233734186.jpg.chip.jpg,data\aligned\65_0_0_20170116233734186.jpg.chip.jpg,blur
65_0_0_20170116233738861.jpg.chip.jpg,data\aligned\65_0_0_20170116233738861.jpg.chip.jpg,blur
65_0_0_20170117134804749.jpg.chip.jpg,data\aligned\65_0_0_20170117134804749.jpg.chip.jpg,blur
65_0_0_20170117153706996.jpg.chip.jpg,data\aligned\65_0_0_20170117153706996.jpg.chip.jpg,blur
65_0_0_20170117160554095.jpg.chip.jpg,data\aligned\65_0_0_20170117160554095.jpg.chip.jpg,blur
65_0_0_20170117160712302.jpg.chip.jpg,data\aligned\65_0_0_20170117160712302.jpg.chip.jpg,blur
65_0_0_20170117161049678.jpg.chip.jpg,data\aligned\65_0_0_20170117161049678.jpg.chip.jpg,blur
65_0_0_20170117162802627.jpg.chip.jpg,data\aligned\65_0_0_20170117162802627.jpg.chip.jpg,blur
65_0_0_20170117162825204.jpg.chip.jpg,data\aligned\65_0_0_20170117162825204.jpg.chip.jpg,blur
65_0_0_20170117162833004.jpg.chip.jpg,data\aligned\65_0_0_20170117162833004.jpg.chip.jpg,blur
65_0_0_20170117162843250.jpg.chip.jpg,data\aligned\65_0_0_20170117162843250.jpg.chip.jpg,blur
65_0_0_20170117162848739.jpg.chip.jpg,data\aligned\65_0_0_20170117162848739.jpg.chip.jpg,blur
65_0_0_20170117162857355.jpg.chip.jpg,data\aligned\65_0_0_20170117162857355.jpg.chip.jpg,blur
65_0_0_20170117162901325.jpg.chip.jpg,data\aligned\65_0_0_20170117162901325.jpg.chip.jpg,blur
65_0_0_20170117163540466.jpg.chip.jpg,data\aligned\65_0_0_20170117163540466.jpg.chip.jpg,blur
65_0_0_20170117163738348.jpg.chip.jpg,data\aligned\65_0_0_20170117163738348.jpg.chip.jpg,blur
65_0_0_20170117171038979.jpg.chip.jpg,data\aligned\65_0_0_20170117171038979.jpg.chip.jpg,blur
65_0_0_20170117171101388.jpg.chip.jpg,data\aligned\65_0_0_20170117171101388.jpg.chip.jpg,blur
65_0_0_20170117171106484.jpg.chip.jpg,data\aligned\65_0_0_20170117171106484.jpg.chip.jpg,blur
65_0_0_20170117171238997.jpg.chip.jpg,data\aligned\65_0_0_20170117171238997.jpg.chip.jpg,blur
65_0_0_20170117171404003.jpg.chip.jpg,data\aligned\65_0_0_20170117171404003.jpg.chip.jpg,blur
65_0_0_20170117171434763.jpg.chip.jpg,data\aligned\65_0_0_20170117171434763.jpg.chip.jpg,blur
65_0_0_20170117171451971.jpg.chip.jpg,data\aligned\65_0_0_20170117171451971.jpg.chip.jpg,blur
65_0_0_20170117171619354.jpg.chip.jpg,data\aligned\65_0_0_20170117171619354.jpg.chip.jpg,blur
65_0_0_20170117171624306.jpg.chip.jpg,data\aligned\65_0_0_20170117171624306.jpg.chip.jpg,blur
65_0_0_20170117172111769.jpg.chip.jpg,data\aligned\65_0_0_20170117172111769.jpg.chip.jpg,blur
65_0_0_20170117172625586.jpg.chip.jpg,data\aligned\65_0_0_20170117172625586.jpg.chip.jpg,blur
65_0_0_20170117172707792.jpg.chip.jpg,data\aligned\65_0_0_20170117172707792.jpg.chip.jpg,blur
65_0_0_20170117172713976.jpg.chip.jpg,data\aligned\65_0_0_20170117172713976.jpg.chip.jpg,blur
65_0_0_20170117185953586.jpg.chip.jpg,data\aligned\65_0_0_20170117185953586.jpg.chip.jpg,blur
65_0_0_20170117191819572.jpg.chip.jpg,data\aligned\65_0_0_20170117191819572.jpg.chip.jpg,blur
65_0_0_20170117191827251.jpg.chip.jpg,data\aligned\65_0_0_20170117191827251.jpg.chip.jpg,blur
65_0_0_20170117204225231.jpg.chip.jpg,data\aligned\65_0_0_20170117204225231.jpg.chip.jpg,blur
65_0_0_20170120221357579.jpg.chip.jpg,data\aligned\65_0_0_20170120221357579.jpg.chip.jpg,blur
65_0_0_20170120221835349.jpg.chip.jpg,data\aligned\65_0_0_20170120221835349.jpg.chip.jpg,blur
65_0_0_20170120221840421.jpg.chip.jpg,data\aligned\65_0_0_20170120221840421.jpg.chip.jpg,blur
65_0_0_20170120222348112.jpg.chip.jpg,data\aligned\65_0_0_20170120222348112.jpg.chip.jpg,blur
65_0_0_20170120222749697.jpg.chip.jpg,data\aligned\65_0_0_20170120222749697.jpg.chip.jpg,blur
65_0_0_20170120222816177.jpg.chip.jpg,data\aligned\65_0_0_20170120222816177.jpg.chip.jpg,blur
65_0_0_20170120223009912.jpg.chip.jpg,data\aligned\65_0_0_20170120223009912.jpg.chip.jpg,blur
65_0_0_20170120223054947.jpg.chip.jpg,data\aligned\65_0_0_20170120223054947.jpg.chip.jpg,blur
65_0_0_20170120223336620.jpg.chip.jpg,data\aligned\65_0_0_20170120223336620.jpg.chip.jpg,blur
65_0_0_20170120223704629.jpg.chip.jpg,data\aligned\65_0_0_20170120223704629.jpg.chip.jpg,blur
65_0_0_20170120223720869.jpg.chip.jpg,data\aligned\65_0_0_20170120223720869.jpg.chip.jpg,blur
65_0_0_20170120223818389.jpg.chip.jpg,data\aligned\65_0_0_20170120223818389.jpg.chip.jpg,blur
65_0_0_20170120224637535.jpg.chip.jpg,data\aligned\65_0_0_20170120224637535.jpg.chip.jpg,blur
65_0_0_20170120225159632.jpg.chip.jpg,data\aligned\65_0_0_20170120225159632.jpg.chip.jpg,blur
65_0_0_20170120225216335.jpg.chip.jpg,data\aligned\65_0_0_20170120225216335.jpg.chip.jpg,blur
65_0_1_20170111195930473.jpg.chip.jpg,data\aligned\65_0_1_20170111195930473.jpg.chip.jpg,blur
65_0_1_20170111200815149.jpg.chip.jpg,data\aligned\65_0_1_20170111200815149.jpg.chip.jpg,blur
65_0_1_20170111205129846.jpg.chip.jpg,data\aligned\65_0_1_20170111205129846.jpg.chip.jpg,watermark
65_0_1_20170113145609182.jpg.chip.jpg,data\aligned\65_0_1_20170113145609182.jpg.chip.jpg,blur
65_0_1_20170113174447314.jpg.chip.jpg,data\aligned\65_0_1_20170113174447314.jpg.chip.jpg,blur
65_0_1_20170113174805802.jpg.chip.jpg,data\aligned\65_0_1_20170113174805802.jpg.chip.jpg,blur
65_0_1_20170113182137398.jpg.chip.jpg,data\aligned\65_0_1_20170113182137398.jpg.chip.jpg,blur
65_0_1_20170113184825438.jpg.chip.jpg,data\aligned\65_0_1_20170113184825438.jpg.chip.jpg,blur
65_0_1_20170113184830231.jpg.chip.jpg,data\aligned\65_0_1_20170113184830231.jpg.chip.jpg,blur
65_0_1_20170116204818030.jpg.chip.jpg,data\aligned\65_0_1_20170116204818030.jpg.chip.jpg,blur
65_0_1_20170117162906228.jpg.chip.jpg,data\aligned\65_0_1_20170117162906228.jpg.chip.jpg,blur
65_0_1_20170117171258523.jpg.chip.jpg,data\aligned\65_0_1_20170117171258523.jpg.chip.jpg,blur
65_0_1_20170117172856561.jpg.chip.jpg,data\aligned\65_0_1_20170117172856561.jpg.chip.jpg,blur
65_0_1_20170117190534925.jpg.chip.jpg,data\aligned\65_0_1_20170117190534925.jpg.chip.jpg,blur
65_0_1_20170117190957867.jpg.chip.jpg,data\aligned\65_0_1_20170117190957867.jpg.chip.jpg,blur
65_0_1_20170117191610001.jpg.chip.jpg,data\aligned\65_0_1_20170117191610001.jpg.chip.jpg,blur
65_0_1_20170117193640771.jpg.chip.jpg,data\aligned\65_0_1_20170117193640771.jpg.chip.jpg,blur
65_0_1_20170117193649266.jpg.chip.jpg,data\aligned\65_0_1_20170117193649266.jpg.chip.jpg,blur
65_0_1_20170117194017535.jpg.chip.jpg,data\aligned\65_0_1_20170117194017535.jpg.chip.jpg,blur
65_0_1_20170120134639935.jpg.chip.jpg,data\aligned\65_0_1_20170120134639935.jpg.chip.jpg,blur
65_0_1_20170120222929626.jpg.chip.jpg,data\aligned\65_0_1_20170120222929626.jpg.chip.jpg,blur
65_0_1_20170120222944643.jpg.chip.jpg,data\aligned\65_0_1_20170120222944643.jpg.chip.jpg,blur
65_0_1_20170120223029947.jpg.chip.jpg,data\aligned\65_0_1_20170120223029947.jpg.chip.jpg,blur
65_0_1_20170120223219484.jpg.chip.jpg,data\aligned\65_0_1_20170120223219484.jpg.chip.jpg,blur
65_0_1_20170120223512324.jpg.chip.jpg,data\aligned\65_0_1_20170120223512324.jpg.chip.jpg,blur
